race_id,driver_id,stop,lap,time,duration,milliseconds
258,100,1,1,50494.0,49.111,49111.0
258,79,1,17,51646.0,28.482,28482.0
258,57,1,18,51755.0,43.745,43745.0
258,71,1,18,51780.0,21.992,21992.0
258,105,1,19,51879.0,27.693,27693.0
258,91,1,19,51881.0,24.806,24806.0
258,44,1,18,51913.0,53.89,53890.0
258,94,1,22,52114.0,34.437,34437.0
258,30,1,23,52120.0,23.342,23342.0
258,104,1,23,52140.0,56.753,56753.0
258,50,1,24,52174.0,24.689,24689.0
258,49,1,24,52250.0,26.081,26081.0
258,103,1,24,52306.0,24.9,24900.0
258,88,1,26,52437.0,27.417,27417.0
258,77,1,27,52468.0,24.334,24334.0
258,84,1,27,52473.0,30.57,30570.0
258,81,1,28,52490.0,27.201,27201.0
258,107,1,27,52513.0,29.481,29481.0
258,65,1,27,52544.0,25.154,25154.0
258,22,1,31,52782.0,26.15,26150.0
258,83,1,30,52787.0,27.335,27335.0
258,79,2,38,53386.0,27.961,27961.0
258,100,2,39,53432.0,23.841,23841.0
258,71,2,42,53618.0,21.411,21411.0
258,44,2,39,53636.0,24.235,24235.0
258,105,2,42,53692.0,22.694,22694.0
258,104,2,46,53971.0,25.039,25039.0
258,91,2,48,54155.0,26.491,26491.0
258,30,2,51,54258.0,24.181,24181.0
258,94,2,51,54402.0,26.896,26896.0
258,84,2,53,54420.0,24.524,24524.0
258,81,2,53,54446.0,26.23,26230.0
258,50,2,54,54579.0,23.846,23846.0
258,77,2,57,54713.0,23.066,23066.0
258,107,2,54,54753.0,29.39,29390.0
258,49,2,56,54757.0,26.863,26863.0
258,65,2,55,54786.0,47.273,47273.0
258,83,2,58,55067.0,25.566,25566.0
258,22,2,63,55187.0,33.985,33985.0
258,44,3,59,55232.0,25.894,25894.0
258,105,3,63,55337.0,24.276,24276.0
259,30,1,12,51083.0,22.226,22226.0
259,110,1,14,51205.0,25.751,25751.0
259,77,1,15,51256.0,20.219,20219.0
259,65,1,15,51291.0,21.721,21721.0
259,57,1,19,51609.0,21.705,21705.0
259,87,1,19,51633.0,23.713,23713.0
259,103,1,19,51655.0,55.371,55371.0
259,92,1,19,51672.0,37.006,37006.0
259,81,1,20,51705.0,25.398,25398.0
259,79,1,20,51791.0,22.256,22256.0
259,44,1,21,51828.0,21.326,21326.0
259,104,1,22,51879.0,21.193,21193.0
259,94,1,22,51893.0,23.669,23669.0
259,49,1,23,51982.0,24.356,24356.0
259,105,1,26,52285.0,24.607,24607.0
259,78,1,29,52474.0,23.539,23539.0
259,49,2,29,52526.0,37.857,37857.0
259,30,2,30,52551.0,20.358,20358.0
259,94,2,32,52805.0,50.388,50388.0
259,44,2,31,52836.0,23.308,23308.0
259,110,2,35,53090.0,22.262,22262.0
259,91,1,36,53115.0,22.26,22260.0
259,65,2,36,53184.0,20.8,20800.0
259,57,2,37,53197.0,20.763,20763.0
259,103,2,37,53312.0,23.291,23291.0
259,71,1,37,53319.0,21.532,21532.0
259,84,1,39,53396.0,37.899,37899.0
259,81,2,40,53468.0,23.392,23392.0
259,104,2,42,53639.0,22.823,22823.0
259,79,2,41,53640.0,22.107,22107.0
259,49,3,43,53761.0,20.493,20493.0
259,30,3,44,53764.0,15.946,15946.0
259,103,3,42,53794.0,69.764,69764.0
259,105,2,45,54088.0,23.74,23740.0
261,103,1,8,51057.0,33.23,33230.0
261,57,1,16,51711.0,32.864,32864.0
261,14,1,17,51816.0,87.166,87166.0
261,77,1,17,51832.0,32.588,32588.0
261,84,1,18,51907.0,38.584,38584.0
261,100,1,18,51910.0,38.183,38183.0
261,109,1,19,51994.0,33.778,33778.0
261,56,1,19,51996.0,37.599,37599.0
261,55,1,20,52082.0,35.39,35390.0
261,87,1,20,52086.0,35.95,35950.0
261,94,1,20,52118.0,34.701,34701.0
261,44,1,20,52133.0,34.216,34216.0
261,30,1,22,52217.0,37.571,37571.0
261,65,1,21,52218.0,37.228,37228.0
261,22,1,22,52264.0,51.35,51350.0
261,101,1,22,52359.0,40.093,40093.0
261,103,2,23,52455.0,33.74,33740.0
261,70,1,24,52508.0,33.723,33723.0
261,57,2,31,53045.0,33.028,33028.0
261,92,1,30,53120.0,45.196,45196.0
261,87,2,37,53626.0,33.927,33927.0
261,101,2,36,53698.0,42.625,42625.0
261,55,2,39,53804.0,36.185,36185.0
261,109,2,41,53951.0,42.301,42301.0
261,84,2,41,53966.0,36.647,36647.0
261,71,1,42,54020.0,32.748,32748.0
261,44,2,41,54065.0,34.405,34405.0
261,56,2,42,54066.0,37.731,37731.0
261,94,2,42,54126.0,34.862,34862.0
261,65,2,42,54145.0,32.096,32096.0
261,103,3,43,54303.0,32.8,32800.0
261,30,2,46,54383.0,30.614,30614.0
261,57,3,46,54387.0,33.668,33668.0
261,70,2,45,54500.0,35.266,35266.0
261,56,3,49,54743.0,62.74,62740.0
261,109,3,53,55051.0,37.067,37067.0
262,70,1,14,51716.0,34.735,34735.0
262,87,1,16,51776.0,32.88,32880.0
262,65,1,17,51965.0,33.429,33429.0
262,79,1,18,52051.0,63.283,63283.0
262,57,1,18,52051.0,34.007,34007.0
262,100,1,18,52072.0,34.691,34691.0
262,110,1,20,52246.0,37.358,37358.0
262,92,1,20,52304.0,67.482,67482.0
262,22,1,21,52319.0,34.881,34881.0
262,77,1,22,52409.0,31.817,31817.0
262,103,1,22,52478.0,31.949,31949.0
262,56,1,23,52508.0,33.688,33688.0
262,81,1,24,52597.0,35.374,35374.0
262,100,2,27,52927.0,36.308,36308.0
262,106,1,30,53185.0,41.808,41808.0
262,55,1,31,53215.0,36.315,36315.0
262,87,2,32,53355.0,32.979,32979.0
262,71,1,33,53396.0,36.301,36301.0
262,94,1,33,53463.0,35.359,35359.0
262,14,1,34,53521.0,36.382,36382.0
262,101,1,33,53551.0,38.723,38723.0
262,109,1,35,53634.0,36.501,36501.0
262,104,1,36,53710.0,39.019,39019.0
262,30,1,40,54010.0,35.128,35128.0
262,79,2,39,54028.0,42.423,42423.0
262,105,1,39,54047.0,35.626,35626.0
262,100,3,39,54072.0,35.45,35450.0
262,44,1,40,54166.0,34.494,34494.0
262,57,2,43,54352.0,32.599,32599.0
262,65,2,43,54396.0,39.16,39160.0
262,77,2,44,54441.0,32.53,32530.0
262,22,2,45,54540.0,34.285,34285.0
262,103,2,45,54701.0,30.502,30502.0
262,81,2,50,55015.0,42.035,42035.0
262,87,3,51,55119.0,32.684,32684.0
262,22,3,52,55210.0,20.48,20480.0
262,101,2,54,55597.0,58.63,58630.0
263,50,1,12,51325.0,46.887,46887.0
263,95,1,19,51867.0,26.166,26166.0
263,55,1,20,51949.0,25.678,25678.0
263,49,1,21,52064.0,29.049,29049.0
263,84,1,21,52065.0,25.491,25491.0
263,79,1,21,52077.0,26.802,26802.0
263,30,1,21,52103.0,24.89,24890.0
263,105,1,21,52103.0,36.192,36192.0
263,71,1,21,52104.0,26.825,26825.0
263,77,1,21,52117.0,29.268,29268.0
263,57,1,22,52148.0,26.267,26267.0
263,110,1,22,52157.0,25.427,25427.0
263,65,1,23,52251.0,28.02,28020.0
263,50,2,23,52276.0,24.345,24345.0
263,101,1,23,52282.0,30.11,30110.0
263,44,1,24,52326.0,27.709,27709.0
263,94,1,24,52329.0,27.679,27679.0
263,22,1,25,52374.0,29.56,29560.0
263,103,1,26,52517.0,29.184,29184.0
263,111,1,27,52664.0,52.387,52387.0
263,95,2,30,52799.0,23.657,23657.0
263,100,1,31,52940.0,37.985,37985.0
263,104,1,32,53003.0,28.026,28026.0
263,106,1,33,53120.0,32.062,32062.0
263,87,1,33,53128.0,270.35,270350.0
263,30,2,38,53422.0,23.026,23026.0
263,103,2,40,53727.0,51.739,51739.0
263,79,2,44,54026.0,25.753,25753.0
263,77,2,45,54033.0,26.677,26677.0
263,71,2,46,54088.0,24.232,24232.0
263,57,2,46,54164.0,25.523,25523.0
263,49,2,47,54254.0,28.151,28151.0
263,110,2,47,54277.0,30.953,30953.0
263,94,2,47,54278.0,28.978,28978.0
263,65,2,48,54378.0,26.907,26907.0
263,111,2,51,54761.0,45.164,45164.0
263,30,3,55,54897.0,22.851,22851.0
264,71,1,15,51720.0,38.997,38997.0
264,44,1,15,51773.0,41.375,41375.0
264,87,1,16,51858.0,40.72,40720.0
264,30,1,17,51898.0,38.654,38654.0
264,14,1,17,51944.0,40.234,40234.0
264,103,1,17,51998.0,40.315,40315.0
264,79,1,18,52032.0,40.842,40842.0
264,101,1,18,52107.0,45.298,45298.0
264,87,2,19,52175.0,241.559,241559.0
264,22,1,20,52197.0,40.252,40252.0
264,50,1,20,52215.0,41.155,41155.0
264,44,2,21,52360.0,47.456,47456.0
264,77,1,22,52375.0,38.494,38494.0
264,106,1,25,52645.0,46.855,46855.0
264,30,2,27,52817.0,35.501,35501.0
264,94,1,27,52908.0,42.26,42260.0
264,65,1,27,52911.0,42.741,42741.0
264,55,1,28,52919.0,44.203,44203.0
264,57,1,28,52930.0,40.455,40455.0
264,49,1,28,52950.0,42.47,42470.0
264,111,1,29,53154.0,48.323,48323.0
264,104,1,30,53183.0,42.915,42915.0
264,105,1,31,53282.0,46.32,46320.0
264,44,3,34,53593.0,40.958,40958.0
264,71,2,38,53796.0,39.162,39162.0
264,30,3,38,53812.0,38.529,38529.0
264,79,2,39,53876.0,40.423,40423.0
264,101,2,37,53920.0,44.296,44296.0
264,14,2,39,53962.0,40.12,40120.0
264,103,2,39,54067.0,40.09,40090.0
264,22,2,41,54122.0,40.537,40537.0
264,50,2,41,54163.0,41.749,41749.0
265,14,1,1,50519.0,95.916,95916.0
265,71,1,1,50525.0,192.227,192227.0
265,30,1,12,51709.0,30.019,30019.0
265,84,1,12,51734.0,28.948,28948.0
265,81,1,14,51961.0,33.08,33080.0
265,14,2,16,52242.0,129.563,129563.0
265,106,1,19,52530.0,34.628,34628.0
265,100,1,21,52748.0,37.739,37739.0
265,101,1,21,52790.0,43.953,43953.0
265,44,1,22,52829.0,30.921,30921.0
265,104,1,22,52846.0,32.285,32285.0
265,111,1,22,52909.0,60.392,60392.0
265,103,1,23,52946.0,31.625,31625.0
265,71,2,22,52965.0,31.181,31181.0
265,81,2,29,53649.0,29.366,29366.0
266,70,1,5,50848.0,49.113,49113.0
266,111,1,9,51204.0,,
266,70,2,9,51243.0,167.323,167323.0
266,110,1,16,51774.0,30.407,30407.0
266,100,1,16,51775.0,31.534,31534.0
266,30,1,17,51792.0,28.195,28195.0
266,84,1,19,51999.0,30.235,30235.0
266,106,1,19,52052.0,31.445,31445.0
266,14,1,20,52068.0,29.945,29945.0
266,81,1,20,52117.0,31.414,31414.0
266,112,1,21,52203.0,,
266,55,1,24,52421.0,31.508,31508.0
266,71,1,25,52470.0,32.05,32050.0
266,50,1,25,52518.0,29.122,29122.0
266,101,1,25,52562.0,35.814,35814.0
266,49,1,26,52603.0,31.201,31201.0
266,94,1,26,52610.0,31.837,31837.0
266,44,1,27,52688.0,29.921,29921.0
266,105,1,29,52881.0,44.556,44556.0
266,77,1,32,53105.0,31.679,31679.0
266,87,1,33,53207.0,38.308,38308.0
266,30,2,37,53474.0,29.269,29269.0
266,104,1,37,53630.0,31.411,31411.0
266,103,1,38,53719.0,32.248,32248.0
266,70,3,36,53759.0,32.057,32057.0
266,100,2,41,53969.0,31.231,31231.0
266,106,2,45,54319.0,31.762,31762.0
266,84,2,47,54388.0,29.763,29763.0
266,14,2,48,54470.0,29.973,29973.0
266,44,2,50,54666.0,30.934,30934.0
266,71,2,51,54673.0,28.944,28944.0
266,94,2,50,54683.0,29.529,29529.0
266,55,2,51,54729.0,31.067,31067.0
266,50,2,51,54735.0,29.357,29357.0
266,101,2,51,54855.0,37.077,37077.0
266,105,2,54,55053.0,,
266,30,3,58,55232.0,27.962,27962.0
267,65,1,6,51217.0,195.071,195071.0
267,104,1,10,51669.0,36.229,36229.0
267,57,1,11,51736.0,34.784,34784.0
267,87,1,11,51763.0,34.487,34487.0
267,71,1,12,51851.0,36.242,36242.0
267,84,1,12,51880.0,35.369,35369.0
267,14,1,13,51971.0,35.897,35897.0
267,30,1,14,52075.0,35.419,35419.0
267,79,1,14,52138.0,35.599,35599.0
267,94,1,14,52158.0,35.734,35734.0
267,50,1,15,52245.0,35.783,35783.0
267,56,1,15,52250.0,35.083,35083.0
267,105,1,15,52287.0,35.548,35548.0
267,101,1,15,52337.0,40.119,40119.0
267,103,1,16,52421.0,35.376,35376.0
267,65,2,15,52505.0,34.067,34067.0
267,44,1,17,52527.0,39.089,39089.0
267,110,1,17,52532.0,41.12,41120.0
267,22,1,18,52595.0,38.774,38774.0
267,81,1,20,52899.0,39.31,39310.0
267,111,1,22,53251.0,41.997,41997.0
267,104,2,24,53414.0,49.208,49208.0
267,57,2,25,53446.0,36.257,36257.0
267,30,2,28,53784.0,34.381,34381.0
267,71,2,28,53794.0,34.558,34558.0
267,87,2,28,53840.0,34.699,34699.0
267,94,2,28,53906.0,34.592,34592.0
267,14,2,29,53912.0,34.633,34633.0
267,103,2,29,54074.0,34.004,34004.0
267,50,2,30,54078.0,35.274,35274.0
267,56,2,30,54093.0,35.189,35189.0
267,101,2,29,54155.0,40.549,40549.0
267,65,3,29,54229.0,34.397,34397.0
267,44,2,31,54248.0,52.678,52678.0
267,105,2,31,54282.0,41.005,41005.0
267,14,3,37,54889.0,48.562,48562.0
268,44,1,1,50505.0,50.948,50948.0
268,87,1,10,51300.0,36.649,36649.0
268,79,1,12,51459.0,41.443,41443.0
268,109,1,17,51928.0,26.65,26650.0
268,22,1,23,52442.0,26.614,26614.0
268,77,1,24,52500.0,29.759,29759.0
268,101,1,23,52509.0,30.799,30799.0
268,44,2,23,52513.0,48.717,48717.0
268,84,1,24,52554.0,25.674,25674.0
268,94,1,24,52560.0,25.719,25719.0
268,109,2,24,52580.0,30.33,30330.0
268,71,1,25,52588.0,25.445,25445.0
268,14,1,26,52677.0,24.417,24417.0
268,100,1,26,52744.0,26.857,26857.0
268,56,1,26,52745.0,27.798,27798.0
268,103,1,26,52750.0,25.045,25045.0
268,105,1,26,52762.0,30.023,30023.0
268,57,1,27,52787.0,25.453,25453.0
268,104,1,30,53089.0,25.005,25005.0
268,87,2,32,53265.0,22.72,22720.0
268,79,2,34,53429.0,22.108,22108.0
268,109,3,34,53508.0,24.438,24438.0
268,44,3,38,53946.0,24.266,24266.0
269,94,1,11,51384.0,57.255,57255.0
269,101,1,15,51732.0,45.367,45367.0
269,14,1,18,51905.0,29.263,29263.0
269,81,1,18,51962.0,30.45,30450.0
269,71,1,19,51995.0,28.465,28465.0
269,87,1,19,52030.0,28.532,28532.0
269,50,1,20,52109.0,27.124,27124.0
269,84,1,20,52111.0,27.62,27620.0
269,79,1,21,52237.0,30.411,30411.0
269,101,2,21,52296.0,31.92,31920.0
269,65,1,22,52305.0,29.938,29938.0
269,103,1,22,52312.0,28.995,28995.0
269,55,1,23,52344.0,29.084,29084.0
269,57,1,23,52346.0,28.213,28213.0
269,56,1,23,52379.0,28.351,28351.0
269,44,1,24,52467.0,27.047,27047.0
269,109,1,24,52468.0,27.18,27180.0
269,111,1,24,52521.0,32.034,32034.0
269,22,1,26,52605.0,29.139,29139.0
269,113,1,25,52658.0,32.074,32074.0
269,114,1,34,53406.0,40.259,40259.0
269,104,1,35,53420.0,31.149,31149.0
269,94,2,34,53440.0,28.444,28444.0
269,110,1,36,53529.0,32.301,32301.0
269,105,1,37,53663.0,32.665,32665.0
269,84,2,43,54099.0,28.179,28179.0
269,81,2,44,54217.0,29.698,29698.0
269,14,2,46,54308.0,28.622,28622.0
269,103,2,45,54326.0,31.963,31963.0
269,50,2,46,54348.0,28.578,28578.0
269,71,2,47,54391.0,27.117,27117.0
269,57,2,47,54418.0,26.789,26789.0
269,87,2,47,54468.0,28.594,28594.0
269,56,2,47,54472.0,29.026,29026.0
269,44,2,47,54472.0,25.872,25872.0
269,65,2,47,54505.0,29.943,29943.0
269,109,2,48,54561.0,29.617,29617.0
269,111,2,47,54575.0,32.759,32759.0
269,22,2,49,54595.0,27.789,27789.0
269,113,2,50,54948.0,30.434,30434.0
269,111,3,65,56259.0,41.585,41585.0
270,104,1,1,50503.0,95.43,95430.0
270,104,2,12,51568.0,26.705,26705.0
270,30,1,15,51686.0,25.796,25796.0
270,95,1,15,51728.0,73.542,73542.0
270,87,1,16,51821.0,29.698,29698.0
270,105,1,16,51834.0,32.024,32024.0
270,81,1,17,51908.0,28.419,28419.0
270,71,1,18,51945.0,26.953,26953.0
270,77,1,18,51992.0,27.074,27074.0
270,65,1,18,51993.0,27.959,27959.0
270,110,1,18,52004.0,30.865,30865.0
270,101,1,18,52040.0,34.177,34177.0
270,55,1,20,52170.0,28.002,28002.0
270,100,1,20,52188.0,28.956,28956.0
270,22,1,21,52254.0,27.827,27827.0
270,70,1,21,52291.0,28.502,28502.0
270,79,1,22,52359.0,27.022,27022.0
270,93,1,22,52449.0,36.76,36760.0
270,94,1,23,52468.0,29.398,29398.0
270,103,1,23,52477.0,35.85,35850.0
270,57,1,24,52519.0,23.777,23777.0
270,44,1,24,52524.0,25.848,25848.0
270,56,1,25,52605.0,26.91,26910.0
270,30,2,33,53251.0,25.577,25577.0
270,104,3,31,53268.0,27.648,27648.0
270,49,1,33,53307.0,30.351,30351.0
270,71,2,35,53439.0,26.977,26977.0
270,105,2,34,53462.0,31.449,31449.0
270,81,2,35,53516.0,30.151,30151.0
270,79,2,40,53959.0,27.541,27541.0
270,57,2,41,54020.0,26.411,26411.0
270,65,2,41,54046.0,29.412,29412.0
270,101,2,40,54080.0,32.099,32099.0
270,77,2,42,54111.0,28.426,28426.0
270,95,2,42,54160.0,28.521,28521.0
270,44,2,43,54225.0,25.455,25455.0
270,55,2,43,54226.0,29.075,29075.0
270,70,2,44,54372.0,28.268,28268.0
270,87,2,45,54418.0,28.339,28339.0
270,95,3,45,54450.0,26.889,26889.0
270,94,2,45,54457.0,30.57,30570.0
270,93,2,44,54536.0,36.38,36380.0
270,22,2,47,54554.0,26.48,26480.0
270,103,2,46,54609.0,29.336,29336.0
270,56,2,49,54722.0,28.223,28223.0
270,104,4,48,54782.0,29.089,29089.0
270,30,3,52,54917.0,26.934,26934.0
270,81,3,52,55033.0,27.027,27027.0
270,105,3,52,55089.0,28.946,28946.0
270,22,3,60,55746.0,32.503,32503.0
271,63,1,14,50595.0,40.99,40990.0
271,101,1,14,50598.0,42.822,42822.0
271,30,1,18,51176.0,34.569,34569.0
271,49,1,20,51432.0,38.93,38930.0
271,87,1,21,51565.0,36.414,36414.0
271,101,2,21,51604.0,46.126,46126.0
271,71,1,25,52000.0,35.113,35113.0
271,95,1,26,52142.0,35.665,35665.0
271,57,1,27,52283.0,33.63,33630.0
271,55,1,29,52498.0,35.69,35690.0
271,104,1,30,52659.0,37.541,37541.0
271,56,1,33,52995.0,35.977,35977.0
271,100,1,35,53283.0,36.863,36863.0
271,30,2,40,53814.0,32.831,32831.0
272,93,1,9,51174.0,587.176,587176.0
272,87,1,14,51540.0,23.574,23574.0
272,104,1,15,51618.0,23.997,23997.0
272,55,1,17,51754.0,23.884,23884.0
272,70,1,17,51773.0,25.098,25098.0
272,30,1,18,51801.0,22.473,22473.0
272,71,1,18,51802.0,22.855,22855.0
272,109,1,19,51964.0,27.735,27735.0
272,44,1,20,52009.0,26.634,26634.0
272,101,1,21,52139.0,31.194,31194.0
272,84,1,25,52399.0,25.408,25408.0
272,49,1,25,52409.0,26.121,26121.0
272,95,1,26,52469.0,25.801,25801.0
272,63,1,26,52540.0,34.369,34369.0
272,94,1,27,52609.0,25.269,25269.0
272,116,1,27,52630.0,25.382,25382.0
272,57,1,28,52634.0,25.769,25769.0
272,22,1,28,52637.0,22.672,22672.0
272,98,1,29,52908.0,27.49,27490.0
272,77,1,34,53112.0,23.634,23634.0
272,104,2,35,53255.0,24.612,24612.0
272,44,2,38,53465.0,23.861,23861.0
272,70,2,38,53495.0,24.523,24523.0
272,55,2,39,53529.0,71.633,71633.0
272,105,1,40,53681.0,28.606,28606.0
272,98,2,39,53793.0,15.719,15719.0
272,101,2,46,54223.0,30.278,30278.0
272,87,2,48,54298.0,23.57,23570.0
272,22,2,50,54413.0,23.474,23474.0
272,109,2,49,54455.0,28.572,28572.0
272,104,3,51,54562.0,24.366,24366.0
272,84,2,52,54581.0,24.119,24119.0
272,49,2,53,54688.0,27.524,27524.0
272,95,2,54,54707.0,25.078,25078.0
272,57,2,54,54726.0,24.311,24311.0
272,116,2,54,54871.0,26.627,26627.0
272,94,2,55,54900.0,25.519,25519.0
272,77,2,57,54943.0,23.684,23684.0
272,98,3,53,55030.0,30.075,30075.0
272,22,3,58,55069.0,14.014,14014.0
272,44,3,58,55086.0,23.29,23290.0
272,55,3,59,55179.0,30.759,30759.0
272,98,4,56,55328.0,384.951,384951.0
272,57,3,62,55384.0,14.02,14020.0
272,105,2,65,55767.0,26.798,26798.0
240,55,1,17,51834.0,34.456,34456.0
240,30,1,18,51891.0,32.323,32323.0
240,88,1,19,52015.0,37.088,37088.0
240,65,1,20,52094.0,43.376,43376.0
240,87,1,20,52101.0,38.853,38853.0
240,71,1,21,52135.0,34.316,34316.0
240,63,1,21,52173.0,31.557,31557.0
240,81,1,21,52187.0,37.818,37818.0
240,14,1,22,52225.0,34.174,34174.0
240,57,1,23,52329.0,44.698,44698.0
240,69,1,23,52423.0,38.891,38891.0
240,92,1,23,52431.0,64.055,64055.0
240,91,1,24,52464.0,33.898,33898.0
240,77,1,27,52666.0,45.636,45636.0
240,85,1,26,52719.0,73.724,73724.0
240,88,2,32,53064.0,44.601,44601.0
240,89,1,32,53235.0,41.1,41100.0
240,30,2,35,53315.0,31.807,31807.0
240,91,2,38,53707.0,186.605,186605.0
240,63,2,39,53719.0,33.69,33690.0
240,90,1,40,54003.0,42.278,42278.0
240,57,2,43,54035.0,38.17,38170.0
240,55,2,44,54130.0,36.548,36548.0
240,89,2,41,54165.0,326.335,326335.0
240,81,2,46,54323.0,35.897,35897.0
240,87,2,46,54325.0,36.203,36203.0
240,77,2,50,54546.0,32.244,32244.0
240,30,3,53,54811.0,31.346,31346.0
240,85,2,49,54856.0,45.748,45748.0
241,56,1,1,50523.0,59.885,59885.0
241,44,1,7,51098.0,29.358,29358.0
241,93,1,7,51105.0,36.996,36996.0
241,94,1,8,51195.0,35.499,35499.0
241,88,1,8,51199.0,46.448,46448.0
241,89,1,9,51339.0,40.172,40172.0
241,90,1,11,51587.0,55.668,55668.0
241,63,1,13,51665.0,40.754,40754.0
241,77,1,14,51789.0,81.476,81476.0
241,71,1,16,51903.0,33.001,33001.0
241,30,1,17,52017.0,26.804,26804.0
241,88,2,17,52147.0,28.02,28020.0
241,79,1,20,52377.0,30.206,30206.0
241,64,1,19,52485.0,38.395,38395.0
241,50,1,22,52557.0,57.517,57517.0
241,65,1,23,52633.0,26.43,26430.0
241,81,1,23,52657.0,29.88,29880.0
241,22,1,24,52752.0,29.768,29768.0
241,55,1,26,52858.0,28.918,28918.0
241,93,2,25,52920.0,39.982,39982.0
241,88,3,27,53121.0,29.163,29163.0
241,44,2,30,53351.0,29.73,29730.0
241,49,1,32,53495.0,30.657,30657.0
241,71,2,34,53596.0,29.345,29345.0
241,30,2,35,53723.0,37.476,37476.0
241,79,2,34,53766.0,30.898,30898.0
241,88,4,35,53927.0,29.893,29893.0
241,89,2,35,53983.0,36.758,36758.0
241,94,2,36,53985.0,33.401,33401.0
241,77,2,37,54063.0,28.447,28447.0
241,90,2,34,54073.0,34.771,34771.0
241,88,5,38,54263.0,34.291,34291.0
241,64,2,37,54472.0,32.644,32644.0
241,63,2,43,54569.0,27.397,27397.0
241,65,2,47,54943.0,28.072,28072.0
241,55,2,49,55036.0,27.932,27932.0
241,71,3,50,55125.0,26.612,26612.0
241,93,3,48,55229.0,37.682,37682.0
241,44,3,51,55400.0,28.014,28014.0
241,30,3,53,55450.0,26.34,26340.0
241,90,3,50,55813.0,36.528,36528.0
241,79,3,56,55941.0,29.704,29704.0
242,81,1,1,50575.0,36.902,36902.0
242,91,1,3,50798.0,39.05,39050.0
242,69,1,3,50806.0,30.811,30811.0
242,77,1,6,51058.0,26.248,26248.0
242,55,1,8,51289.0,23.37,23370.0
242,22,1,8,51303.0,27.91,27910.0
242,65,1,9,51481.0,13.035,13035.0
242,30,1,10,51484.0,25.91,25910.0
242,71,1,10,51489.0,25.649,25649.0
242,69,2,9,51527.0,26.715,26715.0
242,50,1,10,51545.0,24.625,24625.0
242,14,1,11,51592.0,26.592,26592.0
242,65,2,11,51715.0,25.631,25631.0
242,91,2,12,51881.0,25.577,25577.0
242,57,1,16,52162.0,36.906,36906.0
242,85,1,15,52190.0,28.641,28641.0
242,63,1,18,52369.0,26.381,26381.0
242,79,1,19,52463.0,26.585,26585.0
242,92,1,19,52555.0,31.5,31500.0
242,88,1,20,52678.0,27.648,27648.0
242,77,2,22,52684.0,46.36,46360.0
242,94,1,21,52749.0,27.362,27362.0
242,56,1,22,52752.0,33.543,33543.0
242,49,1,23,52859.0,28.418,28418.0
242,44,1,23,52920.0,26.43,26430.0
242,69,3,22,52925.0,34.421,34421.0
242,55,2,26,53064.0,26.128,26128.0
242,94,2,24,53090.0,42.183,42183.0
242,81,2,25,53239.0,31.514,31514.0
242,91,3,25,53241.0,27.997,27997.0
242,14,2,28,53254.0,23.567,23567.0
242,93,1,26,53281.0,43.823,43823.0
242,95,1,28,53339.0,25.942,25942.0
242,71,2,30,53432.0,24.267,24267.0
242,44,2,30,53616.0,25.123,25123.0
242,90,1,28,53660.0,31.452,31452.0
242,14,3,36,54021.0,24.271,24271.0
242,77,3,37,54134.0,26.969,26969.0
242,64,1,33,54152.0,46.381,46381.0
242,44,3,39,54480.0,30.033,30033.0
242,57,2,40,54489.0,31.471,31471.0
242,88,2,40,54621.0,26.899,26899.0
242,65,3,41,54644.0,24.391,24391.0
242,55,3,43,54659.0,23.735,23735.0
242,56,2,42,54675.0,26.082,26082.0
242,49,2,42,54685.0,26.442,26442.0
242,95,2,43,54758.0,38.52,38520.0
242,14,4,44,54784.0,37.605,37605.0
242,69,4,41,54810.0,28.015,28015.0
242,94,3,42,54887.0,26.485,26485.0
242,56,3,44,54906.0,50.382,50382.0
242,95,3,44,54940.0,32.568,32568.0
242,81,3,43,55003.0,27.795,27795.0
242,71,3,47,55003.0,31.422,31422.0
243,71,1,13,51523.0,30.327,30327.0
243,14,1,14,51614.0,27.607,27607.0
243,56,1,15,51714.0,29.831,29831.0
243,95,1,15,51742.0,29.25,29250.0
243,79,1,15,51744.0,58.187,58187.0
243,81,1,15,51745.0,34.549,34549.0
243,77,1,16,51787.0,30.094,30094.0
243,64,1,15,51838.0,94.331,94331.0
243,57,1,17,51886.0,30.376,30376.0
243,22,1,17,51894.0,29.227,29227.0
243,65,1,18,51976.0,28.088,28088.0
243,55,1,19,52040.0,28.08,28080.0
243,84,1,19,52091.0,53.691,53691.0
243,69,1,19,52118.0,34.483,34483.0
243,63,1,20,52188.0,30.571,30571.0
243,90,1,19,52196.0,34.645,34645.0
243,50,1,20,52197.0,33.385,33385.0
243,30,1,21,52202.0,28.369,28369.0
243,89,1,21,52289.0,50.561,50561.0
243,49,1,22,52353.0,31.522,31522.0
243,94,1,22,52384.0,31.604,31604.0
243,44,1,23,52449.0,31.622,31622.0
243,93,1,23,52495.0,38.743,38743.0
243,91,1,23,52496.0,38.26,38260.0
243,92,1,23,52507.0,32.511,32511.0
243,71,2,30,53013.0,28.245,28245.0
243,56,2,30,53048.0,27.858,27858.0
243,14,2,31,53109.0,27.616,27616.0
243,81,2,31,53193.0,30.965,30965.0
243,57,2,32,53214.0,26.51,26510.0
243,77,2,33,53298.0,27.59,27590.0
243,22,2,33,53318.0,28.905,28905.0
243,90,2,35,53741.0,35.927,35927.0
